name,district,address,lat,lng,returnSlots
반포래미안 리오센트,서초구,서초구 잠원로 104-2 구두수선대,37.51832199,127.0148087,7
반포1동 자율방범초소 옆,서초구,반포동 28-4,37.50847626,127.0167618,18
LH 서초 4단지 403동,서초구,우면동 788,37.45924759,127.0239029,10
양재동 꽃시장 건너편,서초구,양재동 351,37.46738434,127.0414581,10
매헌역 2번출구앞광역버스 정류장앞(22-297),서초구,강남대로18길25(삼덕빌딩) 앞,37.47171783,127.038887,8
서울고앞,서초구,서초동1526-1,37.48339462,127.0073624,10
서일스포츠센터,서초구,서초동 1313-12,37.49801636,127.0222244,8
서래공원 앞,서초구,반포동63-6,37.50150681,127.003479,10
고투몰 gate 15옆,서초구,반포동20-45,37.50723267,127.0094528,10
서초케이타운앞,서초구,신원동 산63,37.45766449,127.0593185,5
염곡동(염통골) 입구,서초구,서울특별시 서초구 헌릉로 73 서초경찰서 염곡치안센터,37.46220779,127.0486755,6
반포미도2차아파트 옆,서초구,반포동60-1,37.50320435,127.0065308,10
반포종합운동장,서초구,반포동15-2,37.49979782,126.9964676,10
이투스교육 앞,서초구,서초동 1354-3,37.48389053,127.0290527,10
고속터미널역 3번출구,서초구,반포동 118-3,37.50365829,127.0059433,25
양재근린공원,서초구,양재동 310-6,37.47039795,127.0424118,5
방배역 2번 출구,서초구,방배동 981-16,37.48116684,126.9975891,5
삼성전자R&D어린이집 뒤,서초구,서초구 성촌 1길 20,37.46559143,127.021843,7
신영체르니 아파트,서초구,서울 서초구 논현로27길 57,37.47901154,127.0414429,11
내곡도서관,서초구,신원동 328,37.45199966,127.0539169,10
서울추모공원 입구,서초구,서초구 원지동 산83-9(추모공원내),37.45429993,127.0428314,15
세화고등학교,서초구,서초구 반포동 753,37.50209427,126.9914703,5
몽마르뜨공원입구,서초구,서초구 동광로 몽마르뜨공원 입구,37.4928894,127.0026474,11
SC제일은행 양재동지점 앞,서초구,강남대로 251 해동빌딩앞,37.48573685,127.0331574,8
이수교차로,서초구,서초구 방배동 752-37,37.49817276,126.9844818,5
서울고등학교 건너편,서초구,서초구 서초동 1487-1,37.48285294,127.0059738,5
인재개발원 데이터센터,서초구,서초구 서초동 391,37.4801178,127.0218048,7
서울교육청 교육연수원 앞,서초구,서초구 방배동 490-4,37.473423,126.9977722,10
우면산등산로입구,서초구,서초구 방배동 산 33-2,37.47691727,127.0061112,10
새정이마을 버스정류장 앞,서초구,서초구 새정길 4,37.43474579,127.0659485,5
방배래미안아트힐아파트 앞,서초구,서초구 남부순환로 2311-12,37.47730637,127.0059204,5
영동1교 북단,서초구,서초구 양재동 105-20,37.47555923,127.0382614,5
헌인릉 입구,서초구,서초구 내곡동 1-3244,37.46066284,127.0812988,5
현대고등학교 건너편,강남구,서울특별시 강남구 압구정로 134,37.52407074,127.0217896,10
교보타워 버스정류장(신논현역 3번출구 후면),강남구,서울특별시 강남구 봉은사로 지하 102,37.5055809,127.0242767,10
논현역 10번출구,강남구,서울특별시 강남구 학동로 지하 102,37.51137161,127.0214615,15
대현그린타워,강남구,서울특별시 강남구 언주로 626,37.5116272,127.0356522,10
MCM 본사 직영점 앞,강남구,서울특별시 강남구 언주로 734,37.52064133,127.0345078,6
압구정역 2번 출구 옆,강남구,서울특별시 강남구 압구정로 지하 172,37.5271225,127.028717,26
압구정 한양 3차 아파트,강남구,서울특별시 강남구 압구정로 321,37.52838135,127.0390167,10
압구정파출소 앞,강남구,서울특별시 강남구 압구정로 311,37.52930069,127.0355988,14
청담역(우리들병원 앞),강남구,서울특별시 강남구 학동로 443,37.51890182,127.0493851,10
청담동 맥도날드 옆(위치),강남구,서울특별시 강남구 학동로 지하 508,37.52361298,127.0401764,10
학동로 래미안 아파트 앞,강남구,서울특별시 강남구 학동로 지하 508,37.51777267,127.0430222,6
청담역 13번 출구 앞,강남구,서울특별시 강남구 영동대로 703,37.52058029,127.0563278,10
금원빌딩 앞,강남구,서울특별시 강남구 도산대로 539,37.52511597,127.0524674,10
청담나들목입구,강남구,서울특별시 강남구 영동대로128길 59,37.52101517,127.0601502,10
봉은사역 5번출구 옆,강남구,서울특별시 강남구 봉은사로 지하 601,37.51424789,127.0611191,10
삼성역 8번출구,강남구,서울특별시 강남구 영동대로 502,37.50957489,127.0634079,20
삼성도로공원,강남구,서울특별시 강남구 영동대로112길 66,37.51588821,127.0662003,10
삼성중앙역4번출구(문화센터더 리빌),강남구,서울특별시 강남구 봉은사로 531,37.51357651,127.0550308,16
포스코사거리 서측(수협 삼성동 지점),강남구,서울특별시 강남구 테헤란로 435,37.50660706,127.0546799,10
도곡역 대치지구대 방향,강남구,서울특별시 강남구 남부순환로 지하 2814,37.4919281,127.0569687,10
학여울역 사거리,강남구,서울특별시 강남구 남부순환로 지하 3104,37.49611664,127.0694428,10
삼성역 3번 출구,강남구,서울특별시 강남구 테헤란로 534,37.50809097,127.0631027,15
주식회사 오뚜기 정문 앞,강남구,서울특별시 강남구 영동대로 308,37.50221252,127.0672073,10
천주교 대치 2동 교회 옆,강남구,서울특별시 강남구 도곡로 540,37.50043869,127.0662231,10
대치삼성아파트 앞 교차로,강남구,서울특별시 강남구 도곡로 447,37.4986496,127.0593185,10
대치동 삼성로,강남구,서울특별시 강남구 삼성로 350,37.50239563,127.0587997,10
뱅뱅사거리 랜드마크타워 앞,강남구,서울특별시 강남구 강남대로 308,37.49055099,127.0314636,15
르네상스 호텔 사거리 역삼지하보도 7번출구 앞,강남구,서울특별시 강남구 언주로 506,37.50321198,127.0427322,10
르네상스호텔사거리 역삼지하보도 2번출구,강남구,서울특별시 강남구 테헤란로 지하 156,37.50235748,127.04319,10
역삼월드메르디앙아파트 앞,강남구,서울특별시 강남구 도곡로 183,37.49219894,127.0394592,10
동영문화센터앞,강남구,서울특별시 강남구 언주로 337,37.49805069,127.0446014,10
선릉역3번출구,강남구,서울특별시 강남구 선릉로 435,37.50400925,127.0490799,8
양재역 3번출구 주변,강남구,서울특별시 강남구 강남대로 240,37.48515701,127.0340729,15
삼호아파트 2동 ( 간선도로),강남구,서울특별시 강남구 선릉로 지하 228,37.49375916,127.0458984,12
3호선 매봉역 3번출구앞,강남구,서울특별시 강남구 남부순환로 2748,37.48676682,127.0467606,15
강남세브란스교차로 래미안그레이튼 104동 앞,강남구,서울특별시 강남구 선릉로 지하 228,37.49423599,127.0474625,10
대모산입구역 2번출구 앞,강남구,서울특별시 강남구 영동대로 101,37.49207687,127.0719757,10
현대아파트 정문 앞,강남구,서울특별시 강남구 언주로 107,37.48326111,127.0522995,10
삼호물산버스정류장(23370) 옆,강남구,서울특별시 강남구 논현로 82,37.47750854,127.0451737,17
일원역 4~5번 출구 사이,강남구,서울특별시 강남구 일원로 127,37.4833107,127.0849381,10
대청역 1번출구 뒤,강남구,서울특별시 강남구 개포로 623,37.49400711,127.0795136,15
리엔파크 2단지 앞,강남구,서울특별시 강남구 헌릉로590길 10,37.46506119,127.1011963,10
두산건설 본사,강남구,서울특별시 강남구 언주로 726,37.51863861,127.0354004,11
포스코사거리(기업은행),강남구,서울특별시 강남구 테헤란로 501,37.50723267,127.0568543,23
역삼빌딩 앞(하나은행 옆),강남구,서울특별시 강남구 테헤란로 지하 156,37.50154495,127.0385666,12
래미안그레이튼102동앞,강남구,서울특별시 강남구 선릉로69길 19,37.49482346,127.047905,9
청소년수련관(수영장)앞,강남구,서울특별시 강남구 광평로 144,37.48387909,127.0890274,11
서울본부세관(건설회관 앞),강남구,서울특별시 강남구 언주로 721,37.51758957,127.0350266,6
강남구청역 2번출구 뒤,강남구,서울특별시 강남구 학동로 342,37.51681137,127.0404739,10
청담역 2번출구,강남구,서울특별시 강남구 영동대로 647,37.51978683,127.0567627,5
삼성역 5~6번 출구 사이,강남구,서울특별시 강남구 봉은사로 524,37.50912094,127.0623093,20
강남구청,강남구,서울특별시 강남구 학동로 지하 346,37.51807022,127.0471191,10
르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),강남구,서울특별시 강남구 언주로89길 7,37.50166321,127.0429764,10
구룡초사거리 (현대아파트10동 앞 ),강남구,서울특별시 강남구 개포로 303,37.48138428,127.0539169,7
"국립국악중,고교 정문 맞은편",강남구,서울특별시 강남구 논현로10길 29,37.47560501,127.0503769,10
도곡1동 주민센터 교차로,강남구,서울특별시 강남구 도곡로 205,37.4928093,127.0413895,9
신사동 가로수길 입구,강남구,서울특별시 강남구 신사동 501-5,37.51763535,127.0224533,10
강남 을지병원 교차로,강남구,서울특별시 강남구 도산대로 172,37.51913834,127.0275192,15
도산공원교차로,강남구,서울특별시 강남구 도산대로 229,37.52124023,127.0318985,10
K+ 타워 앞,강남구,서울특별시 강남구 도산대로 333,37.52330017,127.038475,15
도곡동 경남아파트 건너편,강남구,서울특별시 강남구 도곡동 874-1,37.48934174,127.0412979,7
KT선릉타워,강남구,서울특별시 강남구 대치동 1011,37.50542831,127.0528717,20
한티역 3번출구,강남구,서울특별시 강남구 대치동 1026,37.49655151,127.0542984,10
한국우편사업진흥원,강남구,서울특별시 강남구 언주로 651,37.51474762,127.0351334,6
대치역 사거리,강남구,서울특별시 강남구 삼성로 156,37.49449921,127.063797,10
개포동역 사거리,강남구,서울특별시 강남구 개포동 181-3,37.48927689,127.0655747,20
수서역 1번출구 앞,강남구,서울특별시 강남구 수서동 728,37.48735046,127.1009979,14
수서역 6번출구 앞,강남구,서울특별시 강남구 수서동 740,37.48677826,127.1005173,14
수서역 5번출구,강남구,서울특별시 강남구 수서동 724-4,37.48735046,127.1023254,9
삼성동베이직하우스앞,강남구,서울특별시 강남구 봉은사로 456,37.51169586,127.0493469,12
언주역 6번출구앞,강남구,서울특별시 강남구 논현로 566,37.50636673,127.034523,8
역삼동 sk뷰 501동앞,강남구,서울특별시 강남구 역삼로 315-1,37.50122833,127.0503616,6
보금자리정원,강남구,서울특별시 강남구 헌릉로569길 39-6,37.46632767,127.0948868,10
자곡사거리,강남구,서울특별시 강남구 밤고개로 206,37.47602844,127.1059418,15
학동역,강남구,서울특별시 강남구 학동로 지하 180,37.51395035,127.0301514,10
크린랩 본사,강남구,논현동 279-166,37.50958633,127.0409088,10
래미안강남힐즈 사거리,강남구,서울특별시 강남구 자곡로 101,37.47245407,127.096077,10
강남구 도시관리공단,강남구,강남구 삼성동 111-61,37.51678467,127.0516129,18
경기여자고등학교 후문 (삼성로3길 입구),강남구,강남구 개포동 198,37.48616028,127.0672379,15
구룡마을 입구 (래미안블레스티지 아파트),강남구,강남구 개포동 146-1,37.48088074,127.0630417,10
구룡터널 입구(개포1단지아파트),강남구,강남구 개포동 146-1,37.47598648,127.0596237,7
구룡산 입구 (구룡산 서울둘레길 입구),강남구,강남구 개포동 1277,37.47447205,127.0554504,10
개포래미안포레스트아파트 107동 앞,강남구,강남구 개포로 264,37.48025131,127.0541916,10
영동3교 북단(우성캐릭터 앞 보도),강남구,강남구 도곡동 466,37.48574066,127.0510483,15
더라움,강남구,강남구 역삼동 801-7,37.50811005,127.0394516,10
밀알학교 입구 (삼성서울병원 입구),강남구,강남구 일원동 128-10,37.48656082,127.0826721,10
공무원연금매점 교차로 (개포주공9단지 입구),강남구,강남구 일원동 703-2,37.48871994,127.0745392,10
대모산입구역 4번 출구 앞,강남구,강남구 일원동 700-1,37.49180984,127.0731583,10
청담공원앞 교차로,강남구,강남구 삼성동 111-44,37.51871109,127.0508499,14
논현동 광명빌딩 앞,강남구,강남구 논현동 279,37.5175705,127.0236435,10
역삼서초삼성 세무서 앞 (역삼빌딩 앞,강남구,강남구 역삼동 804,37.49847031,127.0301132,10
강남한양수자인아파트,강남구,강남구 자곡로 260,37.4773407,127.1132736,14
역삼동 디오슈페리움 (우성아파트 사거리),강남구,강남구 역삼동 858(강남대로 342 앞 도로),37.49206161,127.0307465,20
포스코피앤에스타워 (역삼역 3번출구 부근),강남구,강남구 역삼동 804(강남구 테헤란로 134 앞 보도),37.49959946,127.0337524,10
세곡동 성당,강남구,강남구 율현동 165-2(강남구 밤고개로21길 50),37.47296906,127.1122284,15
도곡역 1번 출구,강남구,남부순환로 2814,37.49095917,127.0549851,20
도곡역 아카데미스위트 앞,강남구,언주로30길 21,37.48897171,127.0518265,20
한티역 롯데백화점 앞,강남구,선릉로 228,37.49667358,127.0534287,15
한티역 6번 출구,강남구,선릉로 227,37.4958992,127.0521927,10
선정릉 디캠프(D.CAMP)앞,강남구,선릉로 551,37.50799942,127.0452499,10
봉은사역 7번 출구,강남구,봉은사로 601,37.51393509,127.0598221,10
"봉은사역 1,2번 출구",강남구,봉은사로 601,37.51430893,127.0597,13
학여울역 사거리(LG베스트샵 앞),강남구,영동대로 202,37.49689484,127.070137,20
신논현역 4번출구,강남구,봉은사로 110,37.504673,127.025795,15
수서동 성당 맞은편,강남구,광평로34길 202,37.48416901,127.0948486,10
영희초교 사거리(래미안개포루체하임),강남구,개포로110길 50,37.4908371,127.0806503,10
세곡동 사거리(대왕초등학교 정류장),강남구,헌릉로618길 8,37.46461868,127.1068497,20
강남한신휴플러스 6단지,강남구,강남구 율현동 333-1,37.46829605,127.1046982,10
개포고등학교 정문앞,강남구,강남구 개포로402,37.48485184,127.0583725,10
압구정로데오역 6번출구,강남구,선릉로845,37.52745438,127.0404282,10
강남파이낸스센터앞(역삼역2번출구),강남구,테헤란로152,37.50024414,127.0360565,10
대치역 7번출구,강남구,남부순환로155,37.49411774,127.0629044,10
삼성역 2번출구,강남구,영동대로606앞,37.5082016,127.0639648,10
삼성중앙역 5번출구,강남구,삼성동145-1,37.51296234,127.0538635,15
봉은사역6번출구(현대아이파크타워앞),강남구,삼성동160,37.51390839,127.06073,10
신사동주민센터 옆,강남구,압구정로 130,37.52422714,127.02285,10
언주초등학교 입구,강남구,남부순환로2641,37.48536682,127.0384979,16
윗반마을 입구,강남구,세곡동 97-3,37.46534729,127.1088028,10
방죽마을 입구,강남구,율현동 264-5,37.47123337,127.1072159,16
은곡마을,강남구,세곡동 548(도담공원~행복공원 사이),37.46726227,127.0980148,10
은마아파트 입구 사거리,강남구,삼성로237(정성한줄 대치점 앞),37.49840164,127.060936,10
서울 논현동우체국 앞,강남구,학동로212,37.51446152,127.0326004,10
역삼중학교 앞(체육관 방향),강남구,도곡로43길 10,37.49526215,127.0495071,10
서울율현초교 삼거리,강남구,밤고개로 231,37.47364044,127.1070252,10
청담역 11번 출구,강남구,학동로87길 7,37.51925659,127.0515976,10
휘문고교 사거리,강남구,영동대로 319,37.50286484,127.0659409,10
은마아파트입구 사거리(1),강남구,삼성로 312,37.49986649,127.0605011,7
일원에코파크 앞(개포로 방면),강남구,개포로 670,37.49587631,127.0865021,10
대모산입구역 7번 출구 앞,강남구,개포로 522(사진참고),37.49017715,127.0730591,10
압구정나들목,강남구,압구정동 507,37.53075027,127.0416031,10
한국지역난방공사강남지사,강남구,양재대로 781,37.49229431,127.0943375,5
역삼1동 주민센터,강남구,역삼로 7길 16,37.49521255,127.0330277,10
청담사거리(신한오피스텔빌딩 앞),강남구,도산대로 510,37.52416229,127.0489502,4
개포우성6차아파트 정문 앞,강남구,언주로 3,37.47685623,127.0553665,10
국악고교 앞 교차로,강남구,논현로 34,37.47402191,127.0484467,5
삼성중앙역·플래티넘아파트 정류소,강남구,봉은사로 471,37.51264191,127.0515671,5
세곡데이케어센터,강남구,헌릉로 590길 68,37.46072388,127.1028748,10
신청담나들목,강남구,강변오솔길,37.52796173,127.0516281,5
일원1동주민센터앞 사거리,강남구,강남구 일원동 645-13,37.4909668,127.0883637,7
대청역,강남구,강남구 일원로 7,37.49370575,127.0799942,10
LH강남힐스테이트아파트,강남구,자곡로3길 21,37.47092819,127.0897064,13
더시그넘하우스 앞,강남구,자곡로 174-14,37.47267914,127.1037598,5
상록수아파트,강남구,광평로10길 15,37.48276138,127.0804215,5
선정릉역 4번 출구,강남구,강남구 봉은사로 326,37.5097847,127.0427704,7
구룡역 1번 출구,강남구,개포동 175-3,37.48642349,127.0593185,10
구룡역 4번 출구,강남구,개포동 156-17,37.48670578,127.0605011,5
구룡역 5번 출구,강남구,개포동 181-1,37.48607635,127.0592194,6
KT&G타워 옆(상상마당 대치아트홀),강남구,강남구 대치동 1002,37.50687408,127.0647354,6
구역삼세무서 교차로,강남구,강남구 논현로 337,37.49524307,127.0393753,6
신사스퀘어,강남구,신사동 504-11,37.51916885,127.0189743,6
강남경찰서,강남구,강남구 대치동 998,37.50971985,127.0667954,10
섬유센터 앞,강남구,강남구 대치동 944-1,37.50767136,127.060173,10
극동스포츠 앞,강남구,강남구 신사동 575,37.5257225,127.0258865,5
SB타워 앞,강남구,강남구 도산대로 318,37.52210999,127.0364609,5
노보텔 앰배서더 앞,강남구,강남구 봉은사로 130,37.50570297,127.0291977,6
도곡동 골프 로데오거리,강남구,강남구 도곡로 149,37.49107361,127.0361939,6
레베쌍트 빌딩 앞,강남구,봉은사로86길 6,37.51292038,127.056427,7
도심공항타워 앞,강남구,삼성동 159-9,37.50999069,127.0584717,6
영동중앙교회 버스정류장,강남구,강남구 논현로 420,37.49775314,127.0385742,6
청담역 1번출구,강남구,강남구 영동대로 648,37.51973724,127.0576782,5
일원에코파크 주차장,강남구,강남구 일원동 701-2,37.49404526,127.0867844,5
매봉역 1번출구,강남구,강남구 도곡동 180-26,37.48661041,127.0455093,5
학여울역사거리(은마아파트),강남구,강남구 대치동 398,37.49665833,127.0693817,6
수협대치동지점,강남구,서울특별시 강남구 영동대로 214-2,37.49861526,127.0683136,9
논현동가구거리,강남구,강남구 논현동 56-21,37.51280975,127.0263672,8
대치우성아파트 사거리,강남구,강남구 영동대로 230,37.50099564,127.0680389,10
청담백영빌딩 앞,강남구,강남구 도산대로 456,37.52390289,127.046608,7
교수마을 입구,강남구,강남구 자곡동 203-1,37.4818573,127.1045609,10
파스쿠찌 청담사거리점 앞,강남구,강남구 도산대로 509,37.52464676,127.0491486,6
학여울역 1번 출구,강남구,강남구 대치동 13-9,37.49662018,127.0709992,10
가락시장역 3번 출구,송파구,서울특별시 송파구 송파대로 지하 257,37.49317932,127.1185455,15
밀리아나2빌딩 앞,송파구,서울특별시 송파구 송파대로28길 24,37.49372864,127.1206207,20
거여역 3번출구,송파구,서울특별시 송파구 오금로 지하 499,37.49334335,127.1447296,10
종합운동장역 4번출구,송파구,서울특별시 송파구 올림픽로 8,37.51042938,127.071373,15
9호선종합운동장역 9번출구,송파구,서울특별시 송파구 올림픽로 지하 23,37.51128006,127.0782394,20
마천중앙시장,송파구,서울특별시 송파구 성내천로 233,37.49975586,127.152504,10
풍납현대아파트쉼터,송파구,서울특별시 송파구 풍성로14길 19,37.52974701,127.1199646,25
잠실나루역 (2번 출구 쪽),송파구,서울특별시 송파구 오금로 20,37.52045059,127.1042023,20
롯데월드타워(잠실역2번출구 쪽),송파구,서울특별시 송파구 올림픽로 293-19,37.51312637,127.1009598,30
송파역 2번 출구앞,송파구,서울특별시 송파구 송파대로 지하 354,37.49941254,127.1128693,10
백토공원 앞,송파구,서울특별시 송파구 양재대로72길 47-8,37.50831985,127.1332169,12
오금역 7번 출구 인근,송파구,서울특별시 송파구 오금로 지하 321,37.50259399,127.1276474,10
올림픽공원역 1번출구 앞,송파구,서울특별시 송파구 양재대로 지하 1233,37.51657104,127.1315384,15
송파파인타운 7단지,송파구,서울특별시 송파구 충민로4길 19,37.47930527,127.1297989,15
방이역 4번출구,송파구,서울특별시 송파구 양재대로 지하 1127,37.50896835,127.1258392,12
잠실근린공원,송파구,서울특별시 송파구 백제고분로15길 7,37.50569153,127.0840378,15
삼전역 4번출구,송파구,서울특별시 송파구 백제고분로 188,37.50419998,127.087532,10
잠실새내역 5번 출구 뒤,송파구,서울특별시 송파구 백제고분로 95,37.51198196,127.0850525,23
아시아지하보도 2번 출구,송파구,서울특별시 송파구 올림픽로 74,37.51216888,127.0789337,15
잠실4동 주민센터 옆,송파구,서울특별시 송파구 올림픽로35길 16,37.52007675,127.1123657,10
거여역 8번출구 뒤,송파구,서울특별시 송파구 오금로 지하 499,37.49312592,127.1438217,10
마천사거리,송파구,서울특별시 송파구 거마로 51,37.49769974,127.1462021,10
송파체육문화회관 앞,송파구,서울특별시 송파구 양산로 15,37.49068832,127.1431274,15
송파중학교 정문,송파구,서울특별시 송파구 동남로 203,37.49567032,127.1305924,10
잠실역 6번출구,송파구,서울특별시 송파구 석촌호수로12길 3-5,37.51408768,127.0990295,13
잠실주공 521동 건너편,송파구,서울특별시 송파구 석촌호수로12길 3-19,37.51184082,127.0956879,10
잠실3거리(갤러리아팰리스),송파구,서울특별시 송파구 석촌호수로12길 3-17,37.51050949,127.0933685,9
잠실트리지움310동 옆,송파구,서울특별시 송파구 잠실로 62,37.50887299,127.0871658,14
문정 법조단지3,송파구,서울특별시 송파구 정의로 30,37.48084259,127.1180115,13
문정 법조단지4,송파구,서울특별시 송파구 새말로 62,37.48057556,127.1185684,10
문정 법조단지5,송파구,서울특별시 송파구 새말로 62,37.48123932,127.1197968,10
문정 법조단지6,송파구,서울특별시 송파구 법원로 101,37.48163223,127.1191635,10
문정 법조단지7,송파구,서울특별시 송파구 법원로 101,37.4845314,127.120163,29
문정 법조단지8,송파구,서울특별시 송파구 법원로 101,37.48153687,127.1221237,11
문정 법조단지9,송파구,서울특별시 송파구 법원로 101,37.47946548,127.1253281,10
문정 법조단지10,송파구,서울특별시 송파구 송파대로 지하 82,37.47750854,127.1263275,30
문정 법조단지11,송파구,서울특별시 송파구 법원로 101,37.4788208,127.1235123,15
방이초등학교,송파구,서울특별시 송파구 위례성대로 114,37.51396179,127.1216736,25
문정2동 주민센터,송파구,서울특별시 송파구 중대로 16,37.48987198,127.1108398,10
석촌역 2번출구,송파구,서울특별시 송파구 송파동 68,37.50593185,127.1077499,10
오금역 3번 출구 뒤,송파구,서울특별시  송파구 가락동 10-15,37.50165176,127.1281815,10
문정현대아파트 교차로,송파구,서울특별시 송파구 문정동 3-2,37.49113083,127.1258087,8
가락시장역 사거리,송파구,서울특별시 송파구 가락동 214-15,37.49209976,127.1177521,20
가락미륭아파트 앞,송파구,서울특별시 서울 송파구 가락동 195-4,37.49319839,127.1289978,10
방이역 1번출구,송파구,서울특별시 송파구 오금동 17-20,37.50898361,127.1265945,20
방이동 한양3차아파트 옆,송파구,서울특별시 송파구 방이동 225-1,37.50630188,127.1213989,8
송파여성문화회관 앞,송파구,서울특별시 송파구 송파동 2-3,37.50580215,127.1097183,10
장지공영차고지,송파구,서울특별시 송파구 장지동 861-6,37.48054123,127.1370163,10
천호역 10번 출구 앞,송파구,서울특별시 송파구 풍납동 490-16,37.53858185,127.1228027,8
문정동 근린공원,송파구,서울특별시 송파구 문정동 38-3,37.48598862,127.1247635,10
문정동 글샘 공원,송파구,서울특별시 송파구 문정동 627,37.47880936,127.1200028,10
올림픽공원 남2문 앞,송파구,서울특별시 송파구 올림픽로 424,37.51424026,127.1230698,14
몽촌토성역 1번출구 옆,송파구,서울특별시 송파구 방이동 88-21,37.51728821,127.1141968,15
리센츠아파트,송파구,서울특별시 송파구 올림픽로 135,37.51194382,127.091217,10
송파도서관,송파구,서울특별시 송파구 동남로 263,37.49998474,127.1353912,15
영파여고 앞,송파구,서울특별시 송파구 올림픽로 565,37.53284836,127.121048,20
거여초등학교 옆,송파구,서울특별시 송파구 마천로25길 18,37.50458908,127.1393662,15
성내7교,송파구,서울특별시 송파구 마천로 164,37.50562668,127.1364212,15
송파구청 교차로,송파구,서울특별시 송파구 올림픽로 336,37.51579666,127.1068192,16
마천금호어울림 1차아파트 건너편,송파구,서울특별시 송파구 성내천로39길 4,37.49751663,127.1546783,10
송파파크데일 2단지입구 앞 주차장,송파구,서울특별시 송파구 성내천로47길 23,37.49565887,127.1571732,13
송파소방서 맞은편(성내4교),송파구,서울특별시 송파구 오금로51길 56,37.49987411,127.1414795,10
오금공원 사거리,송파구,서울특별시 송파구 오금로 363,37.50541306,127.131691,8
위례별 유치원 뒤,송파구,서울특별시 송파구 위례광장로 136,37.4774704,127.1445923,10
위례중앙푸르지오 1단지 앞,송파구,서울특별시 송파구 위례광장로 120,37.47437668,127.1406708,10
위례아이파크 101동 맞은편,송파구,서울특별시 송파구 위례순환로 419,37.47746658,127.14151,8
문정중교 사거리,송파구,서울특별시 송파구 송이로 238,37.48799896,127.1310883,15
풍납토성 서성벽터B,송파구,서울특별시 송파구 토성로 2,37.53147125,127.1110916,10
위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,송파구,송파구 위례광장로 121,37.47458267,127.1375427,10
서울체육고등학교 앞,송파구,송파구 강동대로 232,37.52193832,127.1318665,10
석촌호수 서호 사거리,송파구,송파구 삼전동 152,37.50656128,127.0965576,14
잠실역 8번출구,송파구,송파구 신천동 8,37.51396179,127.1003037,25
석촌호수교차로 (송파나루근린공원 앞),송파구,송파구 잠실동 48,37.50867844,127.1034317,10
석촌호수교차로(동호 팔각정 앞),송파구,송파구 잠실동 48,37.50920105,127.1041184,15
송파소방서 (방이119안전센터),송파구,송파구 방이동 89-29,37.51987839,127.1367111,15
오륜사거리,송파구,송파구 방이동 452-17,37.50693893,127.1392212,15
석촌호수 아뜰리에,송파구,송파구 삼학사로 136,37.5067482,127.0988312,16
송파 글마루 도서관,송파구,송파구 충민로 1206,37.48095322,127.1301041,10
풍납토성 서성벽터A,송파구,송파구 풍납동 307-4,37.53131104,127.1112824,10
복정역 1번 출구 앞,송파구,송파구 장지동 602-18,37.47129822,127.1270905,15
위례동주민센터 맞은편 근린공원,송파구,송파구 거여동 497,37.48173904,127.1432266,15
송파구청,송파구,송파구 올림픽로 326,37.5150528,127.1062698,10
보성중고등학교 후문 앞,송파구,송파구 양재대로 1278,37.52048874,127.1352005,10
송파지역자활센터 뒤,송파구,송파구 풍성로 5길 16,37.53641891,127.1161652,7
문정·가락 대여소 앞,송파구,송파구 중대로 2길 6,37.48871994,127.1098251,7
잠실나들목,송파구,서울 송파구 잠실동 1,37.51678085,127.0904923,18
가락고등학교 앞,송파구,서울 송파구 송이로 42,37.50186157,127.1172333,15
테라타워2,송파구,송파대로 201,37.48834991,127.1207809,15
거여동 사거리,송파구,송파구 문정로 196,37.49704742,127.1403503,10
가락삼환아파트 앞,송파구,송파구 가락동 165-2,37.49618149,127.138031,15
삼전역 1번출구,송파구,송파구 잠실동 289,37.50471115,127.0875626,14
석촌고분역 4번출구,송파구,송파구 삼전동 90,37.50233841,127.0964432,9
송파나루역 4번 출구옆,송파구,송파구 송파동 3-15,37.50997925,127.1123123,12
한성백제역 2번 출구,송파구,송파구 방이동 11,37.51665878,127.1162567,15
올림픽공원역 3번출구,송파구,송파구 방이동 89-28,37.51625824,127.1305924,20
석촌동 주민센터,송파구,송파구 석촌동 312,37.50362396,127.1035538,15
가락종합 사회복지관,송파구,양재대로 925,37.4955368,127.1072006,15
"경찰병원역 1,2번 출구 사이",송파구,가락동 59,37.49569321,127.1238556,15
문정시영아파트 5동 앞 공원,송파구,송이로 31길 56,37.4911232,127.135109,15
문정역 1번출구,송파구,문정동 55-13,37.48669815,127.1224442,15
서울방이동 고분군,송파구,방이동 17,37.50786591,127.1169891,12
배명고등학교,송파구,삼학사 11,37.49741364,127.0963059,15
석촌고분역 2번 출구,송파구,백제고분로 275,37.50264359,127.0973969,9
송파학사 옆,송파구,위례순환로 364,37.47817993,127.1471024,20
위례포레샤인아파트 2318동,송파구,장지동 390-4,37.477211,127.1371765,10
잠실새내역 1번출구,송파구,올림픽로 지하 140,37.51129532,127.0867386,21
아시아지하보도 14번 출구,송파구,올림픽로 74,37.51146317,127.0788117,15
석촌역 8번출구,송파구,송파구 석촌동 209,37.50550461,127.106575,18
송파역 4번출구,송파구,송파대로 345,37.50004959,127.1115112,15
마천동 성내천 쉼터,송파구,성내천로 179,37.50149536,127.1477814,12
